video_id,summary,category,keywords,color_composition,creator_demographics,sentiment,tone,political_leaning,creator_demographic
7380810864477130016,"The video captures a concert scene with a performer singing 'Can't stop the power' while the audience reacts excitedly. The performer is seen on stage with backup dancers, and the audience is visibly engaged. The lyrics 'Can't stop the power' are displayed on the screen throughout the performance. The atmosphere is energetic and lively, with the audience cheering and enjoying the show.","Music, Singing, & Dancing","concert, singer, audience, can't stop the power, backup dancers, energetic, lively",Colorful,Unknown,Positive,Enthusiastic,Neutral,
7346779567639498026,"A person demonstrates a lip tutorial from 2016, applying makeup and lip products while wearing a black top and hair clips. The video includes a song playing in the background.",Beauty Care,"lip tutorial, makeup, 2016, hair clips, song",Colorful,Unknown,Neutral,Neutral,Neutral,
7312875354220285215,"The video features a man in a suit speaking against a cityscape backdrop, interspersed with clips of former President Trump at a rally and President Biden at a podium. Trump warns of economic disaster if Biden serves another term, while the stock market hits a record high. The speaker humorously contrasts Trump's claims with reality, highlighting the positive economic indicators under Biden's presidency.",Politics,"Trump, Biden, economy, depression, stock market, rally, inauguration, inauguration speech, 1929, unemployment, inflation, gas prices",Dark,,Negative,Sarcastic,Right,Unknown
7309888375023045931,"The video discusses a political figure's announcement that he will use taxpayer funds to blur the faces of individuals involved in the January 6th insurrection to protect them from prosecution. The speaker criticizes this decision, stating that it makes everyone complicit in the insurrection. The video includes footage of the politician speaking at a podium with American flags in the background and a man in a workshop setting.",Politics,"January 6th, insurrection, Mike Johnson, taxpayer funds, blurring faces, Department of Justice, prosecution, complicity, announcement, workshop",High Contrast,Unknown,Negative,Angry,Left,
7358143601869671685,"The video captures a serene sunset over the ocean, with the sun setting on the horizon, casting warm hues across the sky and reflecting off the water. The scene is tranquil, with gentle waves lapping at the shore. The audio includes lyrics from a song about love being like an ocean, emphasizing its depth and endless nature. There are no visible people or notable figures, and the focus remains on the natural beauty of the sunset.",Travel & Events,"sunset, ocean, love, lyrics, serene, tranquil",Colorful,Unknown,Positive,Melancholic,Neutral,
7317764806767922475,"A woman and a child enjoy a unique winter activity in a snowy forest, where they break through ice in a metal tub filled with water and snow. The woman breaks the ice with a weight while the child sits in a smaller container. They discuss the experience, mentioning the cold and the relief from standing in the snow.",Daily Life,"winter, snow, ice, metal tub, water, snowy forest, cold, relief, feet, ice maker, chick-fil-a, sonic, hole, mother, daughter",Naturalistic,Unknown,Positive,Cheerful,Neutral,
7395290316569382174,"A woman wearing a leopard print top speaks to the camera, expressing her desire to surprise her husband by leaving him a note in the comments section of a video. She encourages viewers to like and subscribe to her channel.",People & Blogs,"surprise, comment, note, like, subscribe",Naturalistic,Unknown,Positive,Cheerful,Neutral,
7283816318883679531,"The video discusses various challenges faced by teachers in 2023, including unexpected meetings, students' lack of basic technological skills, overstimulated classrooms, and low submission rates. The speaker shares personal anecdotes and observations about the current state of education.",Education,"teaching, 2023, meetings, technology, students, classrooms, assignments, grades",Naturalistic,Unknown,Neutral,Sarcastic,Center,
7314163714402340102,"The video showcases a warp gate animation from a personal project, depicting a ship exiting a hyper lane through a glowing, circular portal. The scene transitions from a dark space background to a brightly lit warp gate, emphasizing the ship's movement through the gate. The final frame shows the ship moving away from the warp gate. The video concludes with a thank you message.",Film & Animation,"warp gate, hyper lane, animation, film project, exit, ship, glowing, portal",Stylized/Artistic,Unknown,Positive,Enthusiastic,Neutral,
7385499788764040481,"A woman named Sandra wants a cold Kinder chocolate bar. She works at a company that uses liquid nitrogen, so she dips the chocolate bar into it to cool it down quickly. The temperature drops to -195 degrees Celsius. The chocolate breaks apart easily after being cooled.",Food,"Sandra, Kinder, chocolate, cold, liquid nitrogen, Germany, temperature, -195 degrees Celsius, break",Colorful,Unknown,Positive,Cheerful,Neutral,
7343605850105318658,"The video showcases a person playing a piano in a dimly lit room with blue lighting. The hands of the pianist are visible, moving gracefully over the keys, creating a serene and melodic atmosphere. The focus is on the piano and the performance, with no other significant actions or dialogue.","Music, Singing, & Dancing","piano, music, performance, hands, blue lighting, dimly lit room","Dark, Stylized/Artistic",Unknown,Positive,Melancholic,Neutral,
7386641138611981601,"The video begins with a person applying makeup to transform their appearance, followed by a series of images showing the transformation into a character dressed in a police uniform. The final image shows the person fully transformed, holding handcuffs. The video includes text indicating the makeup application and the theme of the transformation.",Entertainment & Shows,"makeup, transformation, police, handcuffs, sokurotusu",Stylized/Artistic,Unknown,Positive,Cheerful,Neutral,
7223384947938053418,"The video discusses the nine-banded armadillo, its habitat, behavior, and its association with leprosy. It mentions that armadillos are found in the American South, particularly along the Gulf Coast, and their preferred activities include digging and eating bugs. The video also notes that while some armadillos can carry leprosy, the risk of transmission to humans is low.",Science & Technology,"nine-banded armadillo, American South, leprosy, Gulf Coast, digging, bugs, temperature, transmission",Naturalistic,Unknown,Neutral,Informative,Neutral,
7349023065575083306,"A woman stands up in an auditorium and passionately addresses a man at a podium, accusing him of defending Palestinians and criticizing his stance on the conflict. She questions his support for Israel and accuses him of funding fascism and apartheid. The man responds calmly, urging against shouting and emphasizing the importance of democracy. The audience watches attentively.",Politics,"Germany, Jewish, Woman, yells, defending, Palestinians, money, weapons, killing, blood, hand, shouting, believe, right, follow, divide, us, funding, fascism, apartheid",Dark,Unknown,Negative,Intense,Left,
7367380929913900320,"A young woman takes a selfie while walking outdoors, wearing headphones and a black top. She shares her experience of wearing shorts in public despite societal expectations. The video includes text overlays expressing her thoughts on personal freedom and societal norms. The woman appears cheerful and confident.",People & Blogs,"selfie, walking, headphones, black top, shorts, societal norms, personal freedom, outdoor, text overlay",Colorful,"{'age_range': '20-30', 'gender': 'female', 'geographic_location': 'Unknown'}",Positive,Cheerful,Center,
7371461402030034218,"The video features a man in a suit standing in an office-like setting, holding a phone. The first frame shows him looking at his phone with the text 'vote for Joe Biden,' followed by a photo of Joe Biden with American flags in the background. The second frame includes a caption stating, 'who's had dinner with anti-Semites, who said there was good people on both sides after Charlottesville. He's the last person I'm going to take advice from.' The audio transcript criticizes voting for Joe Biden, mentioning his association with anti-Semites and his comments after Charlottesville. The video appears to be politically charged, discussing political figures and their actions.",Politics,"vote, Joe Biden, anti-Semites, dinner, Charlottesville, advice",Colorful,Unknown,Negative,Anger,Right,
7380730540061691178,"The video begins with a dark scene featuring a silhouette of a person standing against a light source, creating a dramatic effect. It transitions to a title card displaying 'A Court of Thorns & Roses'. The audio includes a voice greeting someone named Farrah and mentioning a Lamborghini truck, suggesting wealth and luxury. The overall tone is mysterious and intriguing.",Film & Animation,"Court of Thorns & Roses, Farrah, Lamborghini, truck",Dark,Unknown,Neutral,Intense,Neutral,
7360919706913525035,"The video is a call to action for viewers to help a TikTok creator named Mo, who has been separated from his family due to the ongoing conflict in Ukraine. Mo, who moved to Germany two months before the war started, is unable to return to his mother. The video urges viewers to donate and create content to raise awareness about Mo's situation, emphasizing the urgency of the situation as the conflict escalates. The video includes a puzzle game interface with a timer and a counter indicating the number of puzzles completed.",Nonprofits & Activism,"Ukraine, conflict, TikTok, Mo, donation, family, Germany, war, campaign, urgency, puzzle game, timer, counter",Dark,Unknown,Negative,Intense,Neutral,
7306264195475983622,"The video features a group of performers dancing energetically on stage. They are dressed in stylish outfits with black tops and accessories, performing synchronized dance moves. The background is vibrant with colorful lighting effects. The audio includes repetitive chanting of '롯데월드' (Lotte World), which suggests a promotional or celebratory theme.",Entertainment & Shows,"dance, performance, Lotte World, energetic, colorful, stage, choreography",Colorful,Unknown,Positive,Cheerful,Neutral,
7372265021042101550,"The video features a person discussing their experiences in Glasgow, Scotland, highlighting the friendly people, good food, and beautiful architecture. They mention a negative encounter with tweakers on the streets and express a preference for Scotland over Edinburgh. The speaker shares their desire to move to Scotland and praises the Mallet Shaw restaurant. The video includes a comparison between Glasgow and Edinburgh, emphasizing the friendliness of Glaswegians.",Travel & Events,"Glasgow, Scotland, travel, food, people, tweakers, Edinburgh, Mallet Shaw, architecture, UK",Naturalistic,Unknown,Positive,Enthusiastic,Neutral,
7276776260431367467,"The video features a man claiming to be a former SS colonel who worked with the OSS during World War II. He recounts his role in the operation that led to the deaths of Hitler and Goebbels. He demands full citizenship, military pension, Congressional Medal of Honor, and property on Nantucket Island as rewards for his contributions. The speaker is confident and assertive.",Politics,"SS, OSS, Hitler, Goebbels, citizenship, pension, Medal of Honor, Nantucket Island",Dark,Unknown,Neutral,Intense,Right,
7326266761773436166,"A young woman discusses her experience with Nolan's Inception, expressing her admiration for the film and its ability to make her feel like she is part of the movie. She thanks someone named Saatlerdir for the conversation.",People & Blogs,"Nolan, Inception, Saatlerdir, conversation, admiration, movie",Colorful,Unknown,Positive,Cheerful,Neutral,
7373730224879521056,"The video showcases a series of images featuring a detailed drawing of a tiger holding a sword, accompanied by the text 'I'm a tiger I'm a fighter'. The artwork is vibrant and colorful, with the tiger depicted in various poses. The video seems to convey a sense of strength and power.",Entertainment & Shows,"tiger, drawing, fighter, sword, art",Colorful,Unknown,Positive,Enthusiastic,Neutral,
7384004708165242144,"The video features a woman discussing a black and white Jack Russell named Mika Mika, who is described as a lively dog with potential health concerns. The speaker mentions Mika's wide paws, hunting instincts, and a possible past injury to her left back leg. She also suggests that Mika may be able to sense spirits. The video includes a photograph of Mika sitting in a field with red flowers.",Pets & Animals,"Jack Russell, Mika, paws, health, spirit, injury, field, flowers",Colorful,,Positive,Cheerful,Neutral,Unknown
7149700277782760746,"The video shows a person with long blonde hair lying down, possibly resting or sleeping, with a cat beside them. The lighting is pinkish-purple, creating a calm and relaxed atmosphere. The text overlay reads 'I feel like naked dreams are like this,' suggesting a sense of comfort and relaxation. The audio includes a voice-over in Russian, repeating 'Where is my mind?' which adds a contemplative or introspective mood.",People & Blogs,"naked dreams, pinkish-purple lighting, cat, Russian voice-over, relaxation, introspection",Stylized/Artistic,Unknown,Positive,Melancholic,Neutral,
7374908166175280427,"The video is a cooking tutorial demonstrating how to make shrimp tacos. It shows the preparation of ingredients, cooking the shrimp, and assembling the tacos. The final dish is presented on a plate with a side of sauce and a can of Olipop watermelon lime soda. The speaker expresses affection towards someone named 'he' while preparing the food.",Food,"shrimp tacos, cooking, ingredients, shrimp, tortillas, sauce, Olipop, watermelon lime soda",Colorful,Unknown,Positive,Cheerful,Neutral,
7377866805823491371,"The video features a person discussing hypothetical scenarios about kissing women from Game of Thrones, mentioning their girlfriend and Megan Fox. The person is seen in various settings, including a room and in front of a throne. The tone is playful and humorous.",Entertainment & Shows,"Game of Thrones, hypothetical, girlfriend, Megan Fox, throne",Colorful,Unknown,Positive,Cheerful,Neutral,
7314367547862781226,"The video showcases a serene winter scene in a snowy forest with pine trees covered in snow. The camera captures various angles of the snow-covered landscape, emphasizing the peaceful and tranquil atmosphere. There are no visible people or animals, and the focus remains on the natural beauty of the snowy environment.",Travel & Events,"winter, snow, forest, pine trees, nature, tranquility",Naturalistic,Unknown,Positive,Melancholic,Neutral,
7387743887940390177,"A person in their twenties expresses disinterest in voting, leading to a sarcastic and confrontational conversation about their interests. The speaker questions the person's lack of interest in politics and compares it to being a 'child' who likes Transformers or Pokémon.",Politics,"twenties, voting, politics, Transformers, Pokémon, child",Naturalistic,Unknown,Negative,Anger,Left,
7355249683469454634,"The video features a person standing on a beach at sunset, wearing a white hoodie and a cap. Text overlays express gratitude and religious sentiments, mentioning Jesus, joy, peace, love, identity, healing, and living for Him. The person appears contemplative and reflective. The video ends with a thank you message.",People & Blogs,"beach, sunset, gratitude, Jesus, joy, peace, love, identity, healing, living for Him, thank you",Aesthetically Pleasing,Unknown,Positive,Melancholic,Neutral,
7297354768928853294,The video discusses the challenges of stocking products in Texas HEB stores and the success of the brand's product sales. It announces the expansion of the brand to new Buc-ee's locations and plans for a return visit to Texas with new products. The speaker encourages viewers to join their VIP phone number list for updates.,Business,"Texas, HEB, Buc-ee's, stock, variety pack, POG, VIP, phone number list",Colorful,Unknown,Positive,Enthusiastic,Neutral,
7361467847190760750,"A young woman expresses her admiration for Justin Bieber, stating she was initially critical of his fans but now appreciates his voice. She sits in a room decorated with various posters and artwork, wearing a gray hoodie. The video includes text overlays expressing her change of heart towards the singer.",People & Blogs,"Justin Bieber, fan, angelic voice, converted, dog on fans, love",Colorful,Unknown,Positive,Cheerful,Neutral,
7318033407785569569,"The video introduces Brabus, a company founded by a man named Mr. Bushman who customized cars after being told he couldn't drive a Porsche 911 Turbo. He started tuning cars and eventually created Brabus, which combines 'Bra' (Brakman) and 'bus' (Bushman). The video explains the origin of the brand and showcases a red Mercedes-Benz car.",Autos & Vehicles,"Brabus, Mercedes-Benz, car, customization, tuning, Porsche, 911 Turbo, s-class, V8 BITURBO, B-R-A, Bushman, Brakman",Colorful,Unknown,Positive,Enthusiastic,Neutral,
7323131799310306590,"The video is an interview with Jeff Bezos conducted in 2000, discussing his journey and success with Amazon. It includes scenes of him driving a go-kart, being interviewed, and working in an office. The interview covers topics like his laugh, the early days of Amazon, and his vision for the company. The interviewer mentions Bezos' status as a billionaire and the growth of Amazon. The video also shows Bezos walking through an office and interacting with employees.",People & Blogs,"Jeff Bezos, Amazon, interview, 2000, success, laughter, Seattle, internet, e-commerce, entrepreneurship, technology",Colorful,Unknown,Positive,Cheerful,Neutral,
7392691382218935583,"The video showcases a group of individuals engaging in various activities, including playing ping pong, posing for photos, and interacting in different settings. The scenes transition between indoor and outdoor environments, featuring a mix of casual and competitive atmospheres. The individuals appear to be part of a team or group, possibly participating in a gaming event or competition. The video captures moments of camaraderie, focus, and enjoyment among the participants.",Gaming,"ping pong, team, competition, gaming, indoor, outdoor, interaction, photos, activity",Colorful,Unknown,Positive,Cheerful,Neutral,
7339981163756490030,"The video shows a person applying bright pink nail polish to their long nails, followed by placing artificial nails onto their natural nails. The person appears frustrated as they remove the artificial nails, expressing disappointment. The background includes a UV lamp for curing the nail polish.",Beauty Care,"nail polish, artificial nails, frustration, disappointment",Colorful,Unknown,Negative,Sadness,Neutral,
7383363724628725024,"The video showcases a fashion runway event featuring models walking down the catwalk in various outfits. The audience is seated on either side, clapping and watching the models. The setting appears to be an industrial-style venue with high ceilings and exposed pipes. The models display a variety of styles, including hooded jackets, leather, and unique designs. The atmosphere is energetic, with the audience engaged and appreciative of the fashion show.",Entertainment & Shows,"fashion, runway, models, audience, applause, industrial, clothing, style",Colorful,Unknown,Positive,Enthusiastic,Neutral,
7323689375043243269,"The video features a cat standing upright on a couch in a modern living room. The cat appears to be animated or edited to stand and move like a human. The text on the screen is in Russian, suggesting a humorous or satirical context. The cat seems to be making gestures or movements, possibly mimicking human behavior. The background shows a well-lit, stylish interior with wooden floors and furniture. There is no audio or dialogue in the video.",Comedy,"cat, standing, upright, living room, Russian, humor, satire",Colorful,Unknown,Positive,Cheerful,Neutral,
7319323800615554346,"The video discusses Donald Trump's reaction to being removed from the Maine ballot and the subsequent threats made against the state's Secretary of State, Shannon Bellows. It highlights Trump's tendency to incite his supporters against those who hold him accountable for his actions. The speaker, Glenn Kirshner, calls for Trump to be detained pending trial due to his behavior and the danger he poses to the community.",Politics,"Donald Trump, Maine, Secretary of State, Shannon Bellows, threats, pretrial detention, political accountability, law enforcement, political leaning, political commentary",Naturalistic,,Negative,Intense,Left,Unknown
7351137146004114693,"The video captures a soccer match between two teams, one in blue and the other in yellow. A player in blue falls to the ground after a tackle, while players continue to play around him. The scoreboard shows a tie at 1-1. The atmosphere is intense, with players actively engaged in the game.",Sports,"soccer, match, tackle, fall, scoreboard, tie, 1-1",Colorful,Unknown,Neutral,Intense,Neutral,
7353267784886897952,"The video features two individuals engaged in a conversation. One person is wearing a yellow jacket and has blonde hair, while the other is in a white hoodie. They appear to be discussing something important, with the person in the yellow jacket looking contemplative at times. The background suggests an indoor setting, possibly a home or office. The audio includes lyrics from a song in French, which express themes of resilience and defiance against adversity.",People & Blogs,"conversations, yellow jacket, white hoodie, indoor, lyrics, French, resilience, adversity",Colorful,Unknown,Neutral,Intense,Neutral,
7397527101143878954,"The video captures a heated exchange during a congressional hearing where Senator Ted Cruz questions Acting Secretary of Homeland Security Alejandro Mayorkas about the security measures provided to former President Donald Trump compared to current President Joe Biden. Cruz emphasizes the disparity in security resources, questioning the rationale behind the difference in the number of Secret Service agents assigned to each former president. The scene includes a tense back-and-forth between the senator and the secretary, highlighting concerns over national security protocols.",Politics,"Senator Ted Cruz, Acting Secretary of Homeland Security, Donald Trump, Joe Biden, Secret Service, security, congressional hearing, national security, political debate",Naturalistic,Unknown,Negative,Intense,Right,
7374800691677629729,"The video shows a red Scania truck with the name 'Mulgreww' on it. Text overlays read 'How do you sleep 4 hours and work 15 hours? It's in my blood.' Multiple individuals appear in front of the truck, some wearing headphones and speaking into microphones. They seem to be engaged in a conversation or podcast, discussing their work routine. The background includes trees and a clear sky.",People & Blogs,"truck, Scania, Mulgreww, podcast, work, sleep, blood",Colorful,Unknown,Neutral,Enthusiastic,Neutral,
7357063093962214689,"A young woman speaks in German, mentioning her age and expressing a desire to learn German. She appears to be indoors, wearing a black jacket with a green logo and a pearl necklace. The video includes subtitles in German, indicating she is discussing her interest in learning the language.",People & Blogs,"German, language, learning, young woman, indoor, black jacket, pearl necklace, subtitles",Naturalistic,Unknown,Neutral,Neutral,Neutral,
7312903813122280746,The video shows farmers in France protesting against regulations by spraying cow manure at government buildings. The scene includes tractors and a cloud of dust being blown towards the buildings.,Politics,"farmers, France, regulations, cow manure, government buildings, protest",Naturalistic,Unknown,Negative,Anger,Left,
7329621030023089440,"A man and a woman are in a room, possibly at an event or gathering. The man asks the woman if they can take a photo together. They pose for a picture, with the man placing his arm around the woman. The atmosphere appears friendly and casual.",People & Blogs,"photo, event, man, woman, casual, friendly",Colorful,Unknown,Positive,Cheerful,Neutral,
7353311795374738721,"The video shows a person sitting on the floor, wearing a grey hoodie and black pants, with their knees pulled up to their chest. They appear contemplative or sad. The text overlay in French discusses a personal story about a friend who died in April, mentioning that they haven't been able to talk about it much. The person thanks viewers for watching at the end.",People & Blogs,"master, death, friend, april, thank you, watch",Desaturated,Unknown,Negative,Melancholic,Neutral,
7261278269884992795,"A man and woman are seen embracing and dancing on stage at a concert. The woman is wearing a white outfit, and the man is shirtless. The audience is visible in the foreground, capturing the moment on their phones. The text overlay reads 'What happened in Houston stays in Houston' with a heart-eyed emoji. The atmosphere is lively and romantic.",Entertainment & Shows,"concert, dance, embrace, audience, Houston, text overlay",Colorful,Unknown,Positive,Cheerful,Neutral,
7353365116554956074,"The video features a person in a colorful outfit with a disco ball above their head, set against a vibrant background. The text 'YOU ARE MY SUNSHINE BATTLE ROUND OF 16 #4' appears at the top, indicating a competition. Two options labeled '80's sunshine' and 'Chinese sunshine' suggest a choice between two styles. The person is smiling, and the background includes a retro aesthetic with bright colors and a disco theme. The audio plays 'You Are My Sunshine,' a popular children's song.",Entertainment & Shows,"sunshine, battle, round, 80's, Chinese, disco, competition, smile, retro, vibrant",Colorful,Unknown,Positive,Cheerful,Neutral,
7283933352267337002,"The video features a person dressed in various outfits, including a black headscarf and a maroon traditional outfit with gold embroidery. The person appears to be showcasing different looks, possibly for a fashion or style-related theme. The audio includes a rap song with lyrics that reference 'Mother Gothel' and 'Desi'.","Outfit, Style, & Howto","Mother Gothel, Desi, Rap, Fashion, Style, Outfit",Colorful,Unknown,Positive,Cheerful,Neutral,
7337416931965685034,"The video discusses the environmental impact of Amazon's data centers in eastern Oregon, highlighting the significant increase in carbon emissions due to their operations. It mentions that Amazon plans to build more data centers in the area despite its goal to transition to renewable energy. The reporter explains that the power grid cannot currently support Amazon's energy needs, leading to continued high emissions. The video also touches on the reasons behind Amazon's choice of location for its data centers.",News,"Amazon, data centers, carbon emissions, renewable energy, Oregon, Umatilla Electric Cooperative, Boardman, Hermiston",Naturalistic,"{'age_range': 'Unknown', 'gender': 'Male', 'geographic_location': 'Oregon'}",Neutral,Intense,Center,
7405044080729787678,"The video features a speaker at a Democratic National Convention (DNC) event, holding a large copy of 'Project 2025', which is described as the Republican blueprint for a second Trump term. The speaker, identified as Michigan State Senator Mallory McMorrow, discusses the contents of the document, revealing it contains extreme plans for the next four years. The audience appears engaged, with some individuals reacting to the speech. The setting includes a stage with a patriotic backdrop and a large crowd. The tone is serious and informative.",Politics,"DNC, Project 2025, Donald Trump, Republican, Michigan State Senator, Mallory McMorrow, extreme plans, patriotic backdrop, audience reaction",Colorful,Unknown,Negative,Intense,Left,
7398943500328242463,"The video showcases the process of creating and demolding pink and purple resin dice with glitter and raised faces. The creator discusses the challenges faced during the process, such as voids and uneven ombre effects, and expresses optimism about the final outcome. The creator mentions plans to cast the dice again using different colors and emphasizes their love for purple.",Entertainment & Shows,"resin, dice, crafting, glitter, ombre, purple, pink, casting, demolding, voids, raised faces",Colorful,Unknown,Positive,Enthusiastic,Neutral,
7350964297381498154,"The video shows a group of individuals rummaging through Diddy's trash after a raid, revealing various items such as pizza boxes, gloves, and a cake with macaroons and roses. They express surprise and curiosity about the contents, speculating on the lifestyle of the person whose trash they are examining.",People & Blogs,"Diddy, trash, rummaging, pizza, gloves, cake, macaroons, roses, investigation, luxury items",Colorful,Unknown,Neutral,Curious,Neutral,
7369821140572998958,"The video discusses the discrepancies in the reported death toll in Gaza, highlighting the initial reports of 34,735 deaths and the subsequent revision to 34,844. It questions the credibility of the Gaza Ministry of Health's data and suggests that the actual number of deaths may be higher. The video includes clips of a UN official addressing the media and a person discussing the situation, emphasizing the need for accurate reporting and the potential for manipulation of statistics.",News,"Gaza, death toll, UN, Hamas, Ministry of Health, casualties, identification, media, reporting, credibility, manipulation, statistics",Colorful,Unknown,Negative,Intense,Center,
7377701670077205803,The video features a person discussing their desire to dye their hair pink but expressing concerns about the dye getting on everything. They show a color palette and mention wanting to try a shade called 'Amber'.,Beauty Care,"hair dye, pink, amber, color palette, concerns, dye",Colorful,Unknown,Neutral,Casual,Neutral,
7380812058167708960,"The video discusses the dual nationalities of football player Jamal Musiala, who was born in Germany but moved to England at a young age. It highlights his journey through various youth academies, including Southampton and Chelsea, before moving to Bayern Munich. The video contrasts the approaches of the German and English national teams towards Musiala, with Germany offering him a clear path to the first team and a specific role, while England did not. The video analyzes the statistics of Musiala and suggests that the attacking midfield role would have been ideal for him. The video ends with a comparison of the two teams and their respective players.",Sports,"Jamal Musiala, Germany, England, football, national team, attacking midfielder, statistics, Joachim Löw, Gareth Southgate, Bayern Munich, Chelsea, Southampton, Bundesliga, Premier League",Colorful,Unknown,Neutral,Informative,Center,
7310063052341185823,"The video discusses the development of an invisibility cloak by China, which can hide objects and people from heat-sensing cameras. It mentions concerns about the potential misuse of this technology, especially in military applications. The video includes footage of a demonstration where a person becomes invisible using the cloak, and experts express worry about its implications for national security.",Science & Technology,"invisibility cloak, China, technology, heat sensing, national security, quantum stealth, science fiction, weapons, experts, presentation",Colorful,,Negative,Fear,Neutral,Unknown
7348462120817790240,"A man in a supermarket grabs a large box of Cathedral City cheese packets, expressing excitement and humor about his purchase. He jokes about being greedy and mentions the price drop. The video captures his enthusiasm for the product.",Daily Life,"Cathedral City, cheese, supermarket, shopping, humor, greed, price drop",Colorful,Unknown,Positive,Cheerful,Neutral,
7360235976494550304,"The video shows a person jumping on a trampoline in an indoor play area. The text 'bro said sayonara' appears at the top of the screen, indicating a playful or humorous context. The person is wearing a white t-shirt, blue shorts, and red shoes. Another person in black clothing jumps on the trampoline later. The video ends with a thank you message.",Entertainment & Shows,"trampoline, jump, play, fun, sayonara, bro",Colorful,Unknown,Positive,Cheerful,Neutral,
7347591598408043808,"The video showcases various scenes from Sterling, Colorado, including maps, landmarks, and cityscapes. It features a map highlighting Sterling, a grain elevator, railroad tracks at sunset, a historic building, a dirt road, a courthouse, a grocery store, and a clock tower. The video includes a song playing in the background.",Travel & Events,"Sterling, Colorado, map, grain elevator, railroad, sunset, courthouse, grocery store, clock tower, song",Colorful,Unknown,Positive,Cheerful,Neutral,
